Date,Oil Investments,Gold Investments,Comp Stock,Other sharesInvestments
28-01-2015,-0.038394415,-0.000388048,0.056532885,-0.009258341
29-01-2015,0.000907441,-0.014945652,0.031133502,0.025895808
30-01-2015,0.08318223,-0.006699507,-0.014634129,0.137115916
02-02-2015,0.030550324,0.009720294,0.012546884,0.028037125
03-02-2015,0.076954315,-0.006483301,0.000168634,-0.002524249
04-02-2015,-0.086538462,0.003361677,0.007669583,0.003300817
05-02-2015,0.041898865,-0.007292077,0.003178354,0.0250583
06-02-2015,0.023375594,-0.014492754,-0.008420894,0.001043045
09-02-2015,0.025745258,-0.002014504,0.006642571,-0.009939086
10-02-2015,-0.055293452,-0.003229713,0.01921146,0.006584634
11-02-2015,-0.025169796,-0.008707979,0.023438781,0.005737306
12-02-2015,0.048565574,-0.001021451,0.012652162,0.005411308
13-02-2015,0.029118624,0.008179959,0.00490276,0.012355102
17-02-2015,0.017090771,-0.018661258,0.005901794,-0.016761371
18-02-2015,-0.026699029,-0.002893758,0.006962364,-0.005487036
19-02-2015,-0.01937464,0.002902156,-0.002097607,0.01507889
20-02-2015,-0.022887324,-0.001033485,0.008174411,0.012295525
23-02-2015,-0.007807808,-0.003103662,0.027027027,-0.009174761
24-02-2015,-0.021791768,-0.00996264,-0.006240617,-0.004077495
25-02-2015,0.036509901,0.010272537,-0.025573164,0.017908553
26-02-2015,-0.051741294,0.002905167,0.012656302,-0.001479116
27-02-2015,0.045960126,0.004758949,-0.015028301,-0.012058171
02-03-2015,-0.005016051,-0.001235585,0.004904165,0.014467592
03-03-2015,0.016938899,0.000206186,0.002091603,-0.002722655
04-03-2015,0.021812413,-0.010925582,-0.006338961,-0.004914027
05-03-2015,-0.014942752,0.002084202,-0.016570633,0.013351761
06-03-2015,-0.022655634,-0.021838602,0.001502998,-0.019957175
09-03-2015,0.006853457,-0.006166277,0.004265411,-0.004025357
10-03-2015,-0.030630631,-0.005562687,-0.020685835,-0.023906351
11-03-2015,-0.007434944,-0.010327022,-0.018231499,-0.008497781
12-03-2015,-0.019558885,0.001956522,0.018079181,0.021481003
13-03-2015,-0.0475382,-0.000216967,-0.006910414,-0.009779829
16-03-2015,-0.021167558,-0.001085069,0.011004135,0.007474821
17-03-2015,-0.012292283,0,0.016726723,-0.003830167
18-03-2015,0.028578013,-0.003041495,0.011256297,0.008657781
19-03-2015,-0.013667936,0.01634343,-0.007550409,-0.005064842
20-03-2015,0.044979555,0.014665523,-0.012549004,0.014066017
23-03-2015,0.030434783,0.002662497,0.010405059,-0.008930236
24-03-2015,-0.007805907,0.004425711,-0.004087705,-0.002719173
25-03-2015,0.036572401,0.003441041,-0.026126805,-0.008366984
26-03-2015,0.054564103,0.006314821,0.006970344,-0.009731467
27-03-2015,-0.050184789,-0.006150522,-0.007968432,0.008738239
30-03-2015,-0.003481466,-0.008572026,0.025314426,0.010875426
31-03-2015,-0.019317715,0.001265289,-0.015351768,-0.006647241
01-04-2015,0.050293378,0.0084246,-0.001446597,-0.004944897
02-04-2015,-0.019752594,0.001253133,0.00861167,0.005374575
06-04-2015,0.060044779,-1,0.016198516,0.012867721
07-04-2015,0.035906298,0,-0.010522152,-0.0069754
08-04-2015,-0.065060241,-0.003096614,-0.003253742,0.018135221
09-04-2015,0.006938937,-0.010312694,0.007643312,0.006138502
10-04-2015,0.016538689,0.01050385,0.004266751,-0.002320527
13-04-2015,0.006197947,-0.006998799,-0.001966955,-0.000757896
14-04-2015,0.025986526,-0.003461506,-0.00433579,0.007192175
15-04-2015,0.055347092,-0.001548441,0.003800443,-0.004310387
16-04-2015,0.007822222,0.009598458,-0.004811492,0.006754458
17-04-2015,-0.017287,-0.000830323,-0.011254641,-0.027147474
20-04-2015,0.011847065,-0.005692442,0.022845675,0.037144563
21-04-2015,-0.014014547,-0.001002925,-0.005407477,0.004287394
22-04-2015,0.010615329,-0.005061491,0.013474044,-0.003527801
23-04-2015,0.007477301,-0.002943031,0.008163606,0.000487435
24-04-2015,-0.01077929,-0.002319207,0.004704257,0.14131136
27-04-2015,-0.00750268,0.014370245,0.018191549,-0.014693345
28-04-2015,0.026817855,0.0075,-0.015755719,-0.021091755
29-04-2015,0.026292726,0,-0.014705875,0.000139752
30-04-2015,0.018274979,-0.023779984,-0.027129952,-0.017677053
01-05-2015,-0.008721905,-0.003643296,0.030363523,0.002584276
04-05-2015,-0.003045685,-1,-0.001938736,0.000402048
05-05-2015,0.024779362,0,-0.022532976,-0.004373125
06-05-2015,0.009108977,-0.00229741,-0.006279817,-0.004962122
07-05-2015,-0.031839816,-0.006070756,0.00199984,0.018563586
08-05-2015,0.007119851,-0.00084246,0.018840819,0.015952954
11-05-2015,-0.003029793,0.002740304,-0.010186514,-0.001936858
12-05-2015,0.025156171,0.001891949,-0.003562358,-0.004227832
13-05-2015,-0.003623188,0.015946286,0.001112251,-0.00962831
14-05-2015,-0.010082645,0.011978521,0.023331442,0.012673657
15-05-2015,-0.002671565,-0.003673469,-0.001395836,-0.014527619
18-05-2015,-0.004855182,0.002458009,0.011027397,-0.001784061
19-05-2015,-0.036002692,-0.007519412,-0.000921691,-0.008301193
20-05-2015,0.028970332,-0.003129375,-7.70E-05,0.005098276
21-05-2015,0.020691995,-0.004543577,0.010226057,0.018331572
22-05-2015,-0.021601861,-0.000746888,0.008752523,-0.009267196
26-05-2015,-0.027004076,-0.015530272,-0.022031071,-0.005051105
27-05-2015,0.003840112,0.000379619,0.018669944,0.013984563
28-05-2015,0.003129891,-0.000716785,-0.001969055,-0.011241959
29-05-2015,0.044375108,0.005400844,-0.011382608,0.006235797
01-06-2015,-0.000165975,0.007134464,0.001995656,0.003937288
02-06-2015,0.017596282,-0.00591716,-0.004442976,0.00016239
03-06-2015,-0.026590538,-0.002347418,0.001231056,0.012993355
04-06-2015,-0.027987263,-0.011764706,-0.005840717,-0.013307673
05-06-2015,0.019137931,-0.009693878,-0.005488613,-0.008890819
08-06-2015,-0.016240907,0.007041044,-0.006607004,-0.008080599
09-06-2015,0.034393809,0.003922237,-0.002973435,0.004675351
10-06-2015,0.020116376,0.009427552,0.011458225,0.012432965
11-06-2015,-0.010104303,-0.008413967,-0.002250225,0.005107162
12-06-2015,-0.01284162,0.003648706,-0.011042834,-0.00704434
15-06-2015,-0.007171448,-0.001183632,-0.001965873,-0.014537588
16-06-2015,0.008063161,-0.003089555,0.005357706,0.008473569
17-06-2015,-0.001999667,0.000212269,-0.002351058,0.001287244
18-06-2015,0.008682585,0.02024618,0.004556119,0.027068131
19-06-2015,-0.013077305,0.001289678,-0.010009376,-0.010173199
22-06-2015,0.006541429,-0.014874522,0.007977907,0.003149995
23-06-2015,0.017330445,-0.006326445,-0.004545114,0.022232875
24-06-2015,-0.017035217,-0.00360781,0.008501945,-0.011547331
25-06-2015,-0.006998834,-0.000937167,-0.004761541,-0.001678591
26-06-2015,-0.003020641,-0.001833454,-0.005882353,-0.004544422
29-06-2015,-0.018010436,0.004698847,-0.017514801,-0.018808539
30-06-2015,0.019540624,-0.004251701,0.007227182,0.009840439
01-07-2015,-0.04270343,-0.002561913,0.009327896,0.007602154
02-07-2015,-0.000175624,-0.002354452,-0.001263792,0.000731558
06-07-2015,-0.078166169,0.000643639,-0.003479927,-0.003815271
07-07-2015,-0.002858232,-0.008361921,-0.002460302,0.001559472
08-07-2015,-0.013758838,0.001945946,-0.024822993,-0.016074347
09-07-2015,0.022282503,0.004963315,-0.020396508,0.010914598
10-07-2015,-0.000379075,-0.004251664,0.026734397,0.020994946
13-07-2015,-0.010428517,-0.004571724,0.019305686,0.027192164
14-07-2015,0.016478253,0.002946274,-0.000397923,0.021950523
15-07-2015,-0.031102733,-0.008640055,0.009632983,-0.009407833
16-07-2015,-0.009727627,-0.002614607,0.013325934,0.03098508
17-07-2015,-0.000392927,-0.010136316,0.008637461,0.015836626
20-07-2015,-0.015133648,-0.024894068,0.018901497,0.010538076
21-07-2015,0.009578926,0.000905305,-0.009994752,-0.000204888
22-07-2015,-0.026092113,-0.015376266,-0.042294447,0.000553256
23-07-2015,-0.023543739,0.008083777,-0.000479133,-0.0124726
24-07-2015,-0.002702141,-0.015126663,-0.005273282,0.097971693
27-07-2015,-0.016882034,0.017764619,-0.013895606,0.003758812
28-07-2015,0.016959932,-0.003454546,0.004968641,-0.010123905
29-07-2015,0.01667709,-0.005427842,-0.003160958,0.00564601
30-07-2015,-0.004921058,-0.002522357,-0.00504102,0.014669206
31-07-2015,-0.029260251,0.010022989,-0.008743973,-0.001136422
03-08-2015,-0.039482063,-0.005917699,-0.023577914,-0.002088958
04-08-2015,0.011049724,-0.001144794,-0.03208378,-0.005850148
05-08-2015,-0.013551913,-0.005088709,0.006629475,0.009607042
06-08-2015,-0.009749612,0.004285319,-0.002339731,-0.014059306
07-08-2015,-0.018348624,0.003441156,0.003387475,-0.012918873
10-08-2015,0.024390244,0.003200732,0.036357376,0.002640552
11-08-2015,-0.040720961,0.010255242,-0.052038114,0.006603095
12-08-2015,0.002551612,0.009699977,0.015419861,-0.002938704
13-08-2015,-0.021980565,-0.002010724,-0.000780944,0.007130498
14-08-2015,0.004258339,0.001343183,0.007034277,0.003511776
17-08-2015,-0.012249706,0.00049184,0.010348439,0.006961076
18-08-2015,0.015502027,-0.006569539,-0.005633356,-0.000373587
19-08-2015,-0.042977924,0.013225966,-0.012789682,-0.003925156
20-08-2015,0.006134969,0.019135994,-0.020519954,-0.032162341
21-08-2015,-0.013414634,0.007667509,-0.061162893,-0.041316117
24-08-2015,-0.05512979,0.008646779,-0.024962169,-0.062895638
25-08-2015,0.02433281,-0.024860694,0.006012364,0.006474308
26-08-2015,-0.01660281,-0.014725275,0.057354965,0.073761165
27-08-2015,0.103116883,-0.001561454,0.029446585,0.035145888
28-08-2015,0.066399812,0.014298481,0.003276683,-0.000694456
31-08-2015,0.086332524,-1,-0.004678251,-0.009883969
01-09-2015,-0.077642276,0,-0.044696709,-0.031878191
02-09-2015,0.020273248,-0.003983192,0.042888925,0.028215207
03-09-2015,0.009719223,-0.008569545,-0.01753599,-0.011419033
04-09-2015,-0.015614973,-0.008643617,-0.009966531,-0.011333018
08-09-2015,-0.002172968,0.002593338,0.027821004,0.037154265
09-09-2015,-0.038980836,-0.010078937,-0.019232446,-0.00125587
10-09-2015,0.038975754,-0.000315358,0.021970022,0.010350316
11-09-2015,-0.023991276,-0.008337089,0.014568704,0.013786788
14-09-2015,-0.015195531,0.004135424,0.009631372,-0.015223627
15-09-2015,0.011572498,0.001040912,0.008412115,0.001898788
16-09-2015,0.056976223,0.01053393,0.001118034,0.009610085
17-09-2015,-0.004032258,-8.95E-05,-0.021389966,0.021767534
18-09-2015,-0.047304496,0.02147651,-0.004125711,0.0025795
21-09-2015,0.043838068,-0.007227333,0.01551346,0.015048319
22-09-2015,-0.010713521,-0.009133025,-0.015710416,-0.018216946
23-09-2015,-0.035520901,0.007525158,0.008112857,-0.004327669
24-09-2015,0.009207276,0.02046228,0.005948216,-0.004327806
25-09-2015,0.013573654,-0.00679948,-0.002521748,-0.017798595
28-09-2015,-0.025246981,-0.013604849,-0.019789007,-0.038512164
29-09-2015,0.018918919,0.000928341,-0.030060512,-0.01585127
30-09-2015,-0.00397878,-0.015987987,0.011369934,0.031890676
01-10-2015,-0.006879716,0.00448833,-0.006527661,0.017249713
02-10-2015,0.017653631,0.019436997,0.007300557,0.022699354
05-10-2015,0.016249451,-0.000876616,0.003623863,0.020918646
06-10-2015,0.048617113,0.006799737,0.004784248,-0.011403791
07-10-2015,-0.013805893,-0.002527233,-0.004761468,0.008298024
08-10-2015,0.03343084,-0.004018871,-0.011554423,-0.016201109
09-10-2015,0.004245855,0.010131579,0.023926968,0.012454076
12-10-2015,-0.051942823,0.01159307,-0.004637932,0.019247896
13-10-2015,-0.008282013,0.000257533,0.001702536,-0.002344605
14-10-2015,-0.001498929,0.007466529,-0.014133661,-0.007414842
15-10-2015,-0.005361355,0.008816765,0.014971437,0.03232198
16-10-2015,0.019836136,-0.002871015,-0.007330592,0.014792703
19-10-2015,-0.029386892,-0.00461532,0.006213995,0.004187424
20-10-2015,-0.001524722,0.001999319,0.018258247,-0.021408041
21-10-2015,-0.013525305,-0.009042666,-8.79E-05,-0.009110656
22-10-2015,-0.007076515,-8.57E-05,0.015295341,0.014646261
23-10-2015,-0.022048998,-0.004927164,0.030995688,0.062279544
26-10-2015,-0.016397176,0.004434876,-0.031911345,0.015992447
27-10-2015,0.00046307,-0.000600137,-0.006332373,0.003943453
28-10-2015,0.062948392,0.011924166,0.041204661,0.009967048
29-10-2015,0.001959504,-0.026280095,0.010564283,0.015313584
30-10-2015,0.012603216,-0.005441407,-0.008545582,-0.00103737
02-11-2015,-0.010300429,-0.007309494,0.014058577,0.003914287
03-11-2015,0.038161318,-0.009611993,0.01147054,-0.004838033
04-11-2015,-0.032581454,-0.007479298,-0.004650404,0.025011617
05-11-2015,-0.022668394,-0.00753566,-0.008852475,0.022934725
06-11-2015,-0.0209852,-0.015728103,0.00115779,0.005673714
09-11-2015,-0.01015343,0.000642851,-0.004047563,-0.005884412
10-11-2015,0.008206063,-0.00229442,-0.031516986,0.006392169
11-11-2015,-0.028939634,-0.001103854,-0.005652103,0.020570591
12-11-2015,-0.028172293,0.001381343,-0.003358884,-0.011362828
13-11-2015,-0.025155726,-0.005425786,-0.029208477,-0.034930891
16-11-2015,0.024330302,0.003005086,0.016378886,0.008500074
17-11-2015,-0.022792706,-0.005116386,-0.004291452,-0.006961933
18-11-2015,0.000491039,-0.010609711,0.031665045,0.031462755
19-11-2015,-0.004907976,0.01390775,0.012703538,-0.003420982
20-11-2015,-0.028606658,-0.000785147,0.004377875,0.010857882
23-11-2015,-0.003046459,-0.010399815,-0.012992481,0.015767788
24-11-2015,0.041252865,0.005511443,0.009596578,-0.011546512
25-11-2015,0.008070433,-0.00780379,-0.007150051,0.00624302
27-11-2015,-0.015769044,-0.009925094,-0.001863941,-0.003079955
30-11-2015,-0.003450826,0.004255722,0.004159282,-0.012565758
01-12-2015,0.003710116,0.003295979,-0.008115021,0.021450076
02-12-2015,-0.016017743,-0.009386146,-0.009033552,-0.004491485
03-12-2015,0.028800401,4.74E-05,-0.009287943,-0.014437671
04-12-2015,-0.026290166,0.022549623,0.033246546,0.009591017
07-12-2015,-0.059,-0.003196664,-0.006300933,-0.004177566
08-12-2015,-0.004782147,-0.003439301,-0.000422692,0.011196871
09-12-2015,-0.008008542,0.008301464,-0.022075615,-0.018513928
10-12-2015,-0.010764263,-0.009250694,0.004756919,-0.003715416
11-12-2015,-0.030195865,0.00140056,-0.025738126,-0.03347322
14-12-2015,0.018513324,-0.003962704,-0.006184812,0.027743417
15-12-2015,0.027816029,-0.006318746,-0.017692078,0.001109638
16-12-2015,-0.047427653,0.012953368,0.007692986,0.026008145
17-12-2015,-0.016033755,-0.024040921,-0.021196273,-0.007576536
18-12-2015,-0.007432819,0.012483324,-0.027069223,-0.009707014
21-12-2015,-0.004896313,0.015294118,0.012260709,0.000557104
22-12-2015,0.045441389,-0.003568946,-0.000931697,-0.0020466
23-12-2015,0.017718715,-0.006186622,0.012869514,0.000829357
24-12-2015,0.023394995,-1,-0.005340226,-0.001371153
28-12-2015,-0.033492823,0,-0.011200583,0.018723931
29-12-2015,0.04180418,0,0.017974143,0.027799109
30-12-2015,-0.03405491,-0.00943837,-0.013058654,-0.007060772
31-12-2015,0.014758131,-1,-0.019194912,-0.019127218
04-01-2016,-0.008618368,0,0.000854988,-0.05755378
05-01-2016,-0.022819886,-0.004851005,-0.025059317,-0.005023646
06-01-2016,-0.055601891,0.013370474,-0.019569682,-0.001798631
07-01-2016,-0.020017663,0.013698003,-0.042204569,-0.039057964
08-01-2016,-0.002703515,-0.004067429,0.005287735,-0.001463983
11-01-2016,-0.053614458,-0.000998321,0.016192244,0.017609756
12-01-2016,-0.031826862,-0.013945038,0.014513346,0.000242861
13-01-2016,0,0.002533628,-0.025710284,-0.058392297
14-01-2016,0.026298488,0.000229748,0.021870808,0.019233087
15-01-2016,-0.056694427,0.004915472,-0.024015274,-0.038482305
19-01-2016,-0.03327674,-0.006857143,-0.004838804,0.007541455
20-01-2016,-0.0628732,0.014269275,0.001344889,-0.00471724
21-01-2016,0.107571214,-0.004765146,-0.005062486,0.005684104
22-01-2016,0.085279188,-0.000227998,0.053167132,0.037146507
25-01-2016,-0.05487995,0.009441277,-0.019522738,0.000251558
26-01-2016,-0.025404157,0.006325682,0.005530933,0.007912378
27-01-2016,0.094109682,0.00237967,-0.065706572,-0.02977135
28-01-2016,0.027537129,-0.002015678,0.007171891,0.089140314
29-01-2016,0.013550136,-0.001974865,0.034541398,-0.076099753
01-02-2016,-0.060606061,0.013221803,-0.009348634,-0.020766613
02-02-2016,-0.054395952,0.001775411,-0.020221892,-0.039508746
03-02-2016,0.07993311,0.003101462,0.019792495,-0.038090871
04-02-2016,-0.020439765,0.021510601,0.002594707,0.009772729
05-02-2016,-0.024343977,-0.00518874,-0.026708085,-0.063644509
08-02-2016,-0.037265068,0.037292998,0.010529728,-0.027940969
09-02-2016,-0.058902726,-0.001885607,-0.000210546,-0.012354024
10-02-2016,-0.015021459,-0.000839631,-0.007579756,0.017445607
11-02-2016,-0.049019608,0.042857143,-0.006046463,0.027197838
12-02-2016,0.119511264,-0.001007252,0.003094995,0.006470525
16-02-2016,-0.009208731,-0.024400081,0.0281945,0.027648476
17-02-2016,0.056110155,0.000413394,0.015314611,0.024947228
18-02-2016,0.002933507,8.26E-05,-0.01895639,-0.017037964
19-02-2016,-0.038349041,0.017395257,-0.002285487,0.018857189
22-02-2016,0.060155458,-0.016366812,0.008746314,0.045989858
23-02-2016,0.014982467,0.008546656,-0.022605234,-0.011724751
24-02-2016,-0.046796482,0.024071724,0.014890653,0.001989323
25-02-2016,0.034596376,-0.011792924,0.006867888,0.002003549
26-02-2016,0.007961783,-0.007686084,0.001550248,0.000144026
29-02-2016,0.034439179,0.006848757,-0.002270168,-0.004880788
01-03-2016,0.050397068,0.001295652,0.03971452,0.047998185
02-03-2016,0.00523408,0.002183583,0.002188411,0.002020662
03-03-2016,-0.000289268,0.008917043,0.007444169,-0.004688013
04-03-2016,0.0390625,0.021795641,0.014876867,-0.004069291
07-03-2016,0.055416319,-0.007514677,-0.011066877,-0.021455692
08-03-2016,-0.032453826,-0.000709835,-0.008245843,-0.00451311
09-03-2016,0.025906736,-0.016258879,0.000890864,-0.001410129
10-03-2016,0.003987241,0.016126444,0.000494413,-0.00096516
11-03-2016,0.019592269,-0.001381761,0.010773985,0.019107924
14-03-2016,-0.034017138,-0.017394742,0.00254249,0.006601025
15-03-2016,-0.023655914,-0.008650171,0.02009369,0.006365916
16-03-2016,0.058094714,-0.002840909,0.013291251,-0.004765866
17-03-2016,0.045277127,0.030932031,-0.001604209,-0.02582412
18-03-2016,-0.01742594,-0.011369917,0.001134168,-0.013155986
21-03-2016,0.011147707,-0.005750339,-9.44E-05,0.003441463
22-03-2016,0.03858682,0.006104908,0.007647974,0.011733276
23-03-2016,-0.076477684,-0.027864272,-0.005528523,0.016325338
24-03-2016,-0.003657262,0.002792378,-0.004334298,0.023383612
28-03-2016,-0.003932879,-1,-0.004542406,-0.005283501
29-03-2016,-0.028428534,0,0.023671432,0.02412608
30-03-2016,0,0.008360522,0.01745912,0.008133259
31-03-2016,0.000812788,0.000606673,-0.005202629,-0.008435062
01-04-2016,-0.042772063,-0.018916734,0.009175154,0.008186754
04-04-2016,-0.029977376,0.005067568,0.010273707,-0.008872177
05-04-2016,0.006413994,0.009428162,-0.011789102,-0.011884872
06-04-2016,0.093279258,-0.008,0.010472644,0.027194871
07-04-2016,-0.011658718,0.016947765,-0.021809643,-0.017688719
08-04-2016,0.06541555,-0.002093229,0.001105611,0.005359862
11-04-2016,0.018117766,0.012303348,0.003313022,0.002236827
12-04-2016,0.041028176,-0.000119546,0.013025179,0.012149061
13-04-2016,-0.00997151,-0.007054041,0.014487495,0.019314661
14-04-2016,-0.005995204,-0.009552478,0.000535496,0.009645088
15-04-2016,-0.025331725,-0.005470681,-0.020071365,0.00828033
18-04-2016,-0.016336634,0.005867493,-0.02157483,0.015114414
19-04-2016,0.028686462,0.01709471,-0.005303303,-0.011725745
20-04-2016,0.045009785,-0.0027083,0.00205774,0.008106332
21-04-2016,0.01076779,-0.002196486,-0.010827929,-0.003143794
22-04-2016,-0.009726725,-0.004802882,-0.002736633,-0.016640254
25-04-2016,-0.025491113,-0.003498894,-0.005677498,0.00918616
26-04-2016,0.020398368,0.002260069,-0.006947126,-0.014883435
27-04-2016,0.065145814,0.004590481,-0.062577845,-0.016713134
28-04-2016,0.016339148,0.00689434,-0.030566326,-0.007534179
29-04-2016,-0.001086248,0.023606688,-0.011494295,0.095664497
02-05-2016,-0.026750761,-1,-0.00106677,0.036780345
03-05-2016,-0.024581006,0,0.016445974,-0.018322687
04-05-2016,0.002749141,-0.008500773,-0.010401324,-0.000625608
05-05-2016,0.012794151,-0.002143414,-0.010086039,-0.017603215
06-05-2016,0.005639522,0.006834603,-0.005576974,0.022546214
09-05-2016,-0.02534769,-0.018425136,0.000754961,0.008605962
10-05-2016,0.028308401,-0.001936376,0.006789492,0.034306741
11-05-2016,0.034243509,0.011126069,-0.009740912,0.01445087
12-05-2016,0.009305345,0.001879626,-0.023456988,0.006589758
13-05-2016,-0.009005146,-0.010435802,0.001992484,-0.011157091
16-05-2016,0.032453483,0.015680544,0.03711887,0.001042357
17-05-2016,0.011944677,-0.006805367,-0.004154229,-0.02165586
18-05-2016,-0.003520398,-0.00321065,0.011445075,0.003135461
19-05-2016,0.000831255,-0.020936444,-0.003807117,0.001534172
20-05-2016,-0.010174419,0.006379137,0.010828068,0.006127195
23-05-2016,0.009439899,-0.006617764,0.012707404,-0.008608407
24-05-2016,-0.00166251,-0.007263825,0.015244239,0.010692518
25-05-2016,0.022064946,-0.013138214,0.017568958,0.005893161
26-05-2016,-0.00203666,0.002662625,0.007930144,0.009260955
27-05-2016,0.007346939,-0.006209911,-0.00059761,-0.003734712
31-05-2016,-0.005267423,-0.003412127,-0.00488288,0.014812406
01-06-2016,-0.000610998,0.001980035,-0.014019647,-0.004634785
02-06-2016,0.001426534,-0.001729107,-0.007515722,0.012231719
03-06-2016,-0.009157509,0.023177169,0.002046633,-0.003707586
06-06-2016,0.02094886,0.002821443,0.007250807,0.001640161
07-06-2016,0.013277007,-0.002411576,0.004055582,-0.004114307
08-06-2016,0.017073655,0.017727639,-0.000908785,0.004006998
09-06-2016,-0.013859067,0.000712589,0.007176066,0.001389972
10-06-2016,-0.028305622,0.009177941,-0.008228801,-0.013385626
13-06-2016,-0.00407415,0.004155233,-0.015076454,-0.003719106
14-06-2016,-0.008181632,0.004957839,0.001232823,0.005676414
15-06-2016,-0.011755001,-0.002991104,-0.003283398,-0.007006782
16-06-2016,-0.037145242,0.021390166,0.004220754,0.004550164
17-06-2016,0.040312094,-0.015296586,-0.02275757,-0.015498035
20-06-2016,0.029166667,-0.006895483,-0.002412714,0.010787235
21-06-2016,-0.009109312,-0.007177407,0.008517413,0.002534974
22-06-2016,0.004290092,-0.006089895,-0.003753529,-0.007292379
23-06-2016,0.003661513,-0.002134641,0.005756096,0.01615542
24-06-2016,-0.053506283,0.042269144,-0.028095693,-0.032018605
27-06-2016,-0.019271949,0.006879514,-0.014561038,-0.01087335
28-06-2016,0.04650655,-0.011211355,0.01684045,0.023996221
29-06-2016,0.040058419,0.009009697,0.008654835,0.010805797
30-06-2016,-0.031695085,-0.000567537,0.012711822,2.80E-05
01-07-2016,0.015537601,0.014575052,0.003033483,0.014057737
05-07-2016,-0.046715626,0.008022388,-0.009385765,0.00333478
06-07-2016,0.013695699,0.011475106,0.00568482,0.013061406
07-07-2016,-0.045387376,-0.006989936,0.004291877,-0.001409929
08-07-2016,0.003317116,-0.001805852,0.007713133,0.01254462
11-07-2016,-0.014106238,0.002104486,0.003103051,0.010686409
12-07-2016,0.046724793,-0.010831921,0.004536966,-0.007389433
13-07-2016,-0.041648868,0.000260727,-0.005645607,-0.007457822
14-07-2016,0.017160686,-0.014261776,0.019820357,-0.001925579
15-07-2016,0.006354075,0.002568752,-0.000101245,-0.007771195
18-07-2016,-0.015240584,0.005802562,0.010629713,0.000856637
19-07-2016,-0.01304444,-0.002847082,0.000400691,0.005271245
20-07-2016,0.007168459,-0.011270569,0.000901131,0.007797769
21-07-2016,-0.022241993,0.003989665,-0.005302111,-0.001729842
22-07-2016,-0.012511374,-0.000302767,-0.007744101,0.000577612
25-07-2016,-0.023266528,-0.005754306,-0.013379363,-0.007048305
26-07-2016,-0.005660377,0.007501047,-0.00688307,-0.00543524
27-07-2016,-0.006166983,0.004535147,0.064963268,0.001468149
28-07-2016,-0.018377088,0.00959368,0.013501691,0.021637914
29-07-2016,0.009968393,0.000186324,-0.001245898,0.008238016
01-08-2016,-0.035869042,0.005700447,0.017656693,0.011768416
02-08-2016,-0.013732834,0.010447153,-0.014804337,-0.009326039
03-08-2016,0.032911392,-0.00355637,0.012538265,-0.007809832
04-08-2016,0.02745098,0.002833174,0.000756234,0.008123085
05-08-2016,-0.002146947,-0.01640066,0.015207329,0.006848272
08-08-2016,0.029404733,-0.002685765,0.00828061,0.000757223
09-08-2016,-0.006502555,0.003141831,0.004060118,0.002282926
10-08-2016,-0.024076671,0.004996271,-0.007444151,0.00032539
11-08-2016,0.042155689,0.005416636,-0.000648148,0.00348703
12-08-2016,0.022063893,-0.002066421,0.002316316,0.00171154
15-08-2016,0.028108837,-0.009466055,0.012017036,-0.00526821
16-08-2016,0.018591426,0.003434374,-0.000913464,-0.005790592
17-08-2016,0.005153532,-0.000483631,-0.001462754,0.000772246
18-08-2016,0.02969451,0.004987531,-0.001281807,-0.000222308
19-08-2016,0.005809129,-0.002703604,0.002566914,-0.009353039
22-08-2016,-0.034653465,-0.007798574,-0.007772485,0.002865381
23-08-2016,0.015811966,0.00456621,0.003133315,0.003910613
24-08-2016,-0.026293648,-0.010991058,-0.007533294,-0.006820135
25-08-2016,0.014689998,-0.004482954,-0.004258067,0.00260148
26-08-2016,0.014264424,-0.001929918,-0.005856633,0.01288168
29-08-2016,-0.014063812,-1,-0.001122143,0.002977865
30-08-2016,-0.01383862,0,-0.007676465,-0.004810073
31-08-2016,-0.035405872,-0.006751887,0.000943377,0.00205836
01-09-2016,-0.033795882,0.000190949,0.005937842,0.001898203
02-09-2016,0.028260366,0.011607484,0.009369437,0.002361744
06-09-2016,0.010362694,0.009473843,-0.00027853,0.021270251
07-09-2016,0.013823857,0.008300617,0.006128171,-0.005564941
08-09-2016,0.047503849,-0.003671154,-0.02620897,-0.000535364
09-09-2016,-0.036741549,-0.009341968,-0.022649735,-0.030507848
12-09-2016,0.008718396,-0.004696247,0.022398963,0.014931427
13-09-2016,-0.02960242,-0.000717198,0.02380496,-0.013584078
14-09-2016,-0.028724115,-0.001435425,0.035386754,0.000105146
15-09-2016,0.005272811,-0.008284471,0.033998417,0.01129955
16-09-2016,-0.018472064,-0.001869088,-0.005624314,0.011472175
19-09-2016,0.00697026,0.00496809,-0.011660251,-0.004393007
20-09-2016,0.01176742,-0.00079857,-8.81E-05,0.006605593
21-09-2016,0.033751425,0.009362156,-0.000176076,0.012201712
22-09-2016,0.016986543,0.009803182,0.009423161,0.018942971
23-09-2016,-0.037744035,-0.000336047,-0.016663793,0.001304819
26-09-2016,0.027953111,0.001381989,0.001508278,-0.008178749
27-09-2016,-0.020833333,-0.010070869,0.001860374,0.021209786
28-09-2016,0.054199328,-0.003391108,0.007604572,0.015451332
29-09-2016,0.01380922,-0.003327032,-0.015533103,0.000398225
30-09-2016,0,0.003338138,0.00775542,0.009963223
03-10-2016,0.02263202,-0.006956522,-0.004688244,-0.000680761
